Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason,Days,Discount
j5kgfukm,Corporate Events,Closed Won,2019-03-30,2019-03-30,360.0,SAVE25LESS,operations,Not_Specified,0 days,False
w2bpru9q,Sports Events,Closed Won,2019-03-30,2019-04-29,768.0,HALFYEAR20G,operations,Not_Specified,30 days,False
xlwnzwfu,Sports Events,Closed Lost,2019-03-30,2019-10-30,960.0,YEARLY60,operations,no response,214 days,False
ha5hsf2p,Corporate Events,Closed Won,2019-04-08,2019-04-08,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
arrqabxa,Corporate Events,Closed Lost,2019-04-08,2019-04-25,360.0,Not_Specified,operations,no response,17 days,True
m8k5bkfk,Corporate Events,Closed Won,2019-04-08,2019-04-15,240.0,ECONOMY50GIFT,operations,Not_Specified,7 days,False
up9gidi9,Educational Seminars,Closed Won,2019-04-08,2019-04-08,240.0,SAVEMONTH50G,financial control,Not_Specified,0 days,False
laydbpqk,Corporate Events,Closed Won,2019-04-08,2019-04-14,240.0,MONTH50REBATE,operations,Not_Specified,6 days,False
k4hgn1m6,Educational Seminars,Closed Won,2019-04-08,2019-04-15,360.0,25GIFT,operations,Not_Specified,7 days,False
ejdo1xr8,Educational Seminars,Closed Lost,2019-04-08,2019-04-09,120.0,Not_Specified,operations,no response,1 days,True
72lkmpk0,Educational Seminars,Closed Lost,2019-06-22,2019-06-22,240.0,ECONOMY50GIFT,operations,no response,0 days,False
bcmkd6hy,Corporate Events,Closed Won,2018-03-03,2018-03-03,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
84xo1f51,Corporate Events,Closed Won,2019-06-22,2019-06-22,360.0,SAVE25LESS,Not_Specified,Not_Specified,0 days,False
tz6cl9n2,Corporate Events,Closed Won,2019-05-02,2019-05-02,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
ioic5uh2,Educational Seminars,Closed Won,2019-05-02,2019-05-02,360.0,25GIFT,quality of delivery,Not_Specified,0 days,False
4kahxfed,Corporate Events,Closed Won,2019-05-02,2019-05-02,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
ksefxquq,Corporate Events,Closed Won,2019-12-03,2019-08-11,768.0,2SEMESTERS20OFF,operations,Not_Specified,-114 days,False
tibw89ce,Educational Seminars,Closed Won,2019-05-02,2019-05-02,1344.0,ANNUAL30BONUS,quality of delivery,Not_Specified,0 days,False
s89gzcur,Corporate Events,Closed Lost,2019-12-03,2019-08-13,240.0,DISCOUNT50POWER,operations,lost to competitor,-112 days,False
0qzfu1fr,Educational Seminars,Closed Lost,2019-06-25,2019-06-25,200.0,Not_Specified,operations,no response,0 days,True
m0dyd2i7,Wedding Planning,Closed Won,2019-04-23,2018-01-07,100.0,Not_Specified,Not_Specified,Not_Specified,-471 days,True
jjd1yxp6,Corporate Events,Closed Lost,2019-08-31,2019-11-30,120.0,Not_Specified,operations,lost to competitor,91 days,True
qrid8k2f,Educational Seminars,Closed Won,2019-08-31,2019-08-31,1344.0,ANNUAL30BONUS,quality of delivery,Not_Specified,0 days,False
walxdwif,Sports Events,Closed Lost,2019-08-31,2019-09-30,360.0,Not_Specified,Not_Specified,no budget,30 days,True
bwxh8c95,Corporate Events,Closed Won,2019-08-31,2019-08-31,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
u2bue2l2,Corporate Events,Closed Won,2019-08-31,2019-08-31,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
456h1cuj,Corporate Events,Closed Lost,2019-05-13,2019-05-18,1344.0,Not_Specified,operations,no response,5 days,True
67tvvj7a,Educational Seminars,Closed Lost,2019-05-13,2019-05-15,200.0,Not_Specified,financial control,lost to competitor,2 days,True
co008w71,Corporate Events,Closed Won,2019-05-13,2019-05-14,600.0,PROMOTIONCODE,operations,Not_Specified,1 days,False
9uyn0y1u,Corporate Events,Closed Won,2019-05-25,2019-05-26,768.0,2SEMESTERS20OFF,operations,Not_Specified,1 days,False
h455rwia,Educational Seminars,Closed Lost,2019-05-25,2019-05-25,264904.0,HOT50DEAL,operations,no response,0 days,False
isyrhqwn,Corporate Events,Closed Lost,2019-05-25,2019-05-26,120.0,Not_Specified,operations,no product fit,1 days,True
kds28kxx,Educational Seminars,Closed Lost,2019-05-25,2019-05-26,14876.0,MONTH75SPECIAL,financial control,lost to competitor,1 days,False
flipfigu,Educational Seminars,Closed Won,2019-05-25,2019-05-26,960.0,YEARLY60,operations,Not_Specified,1 days,False
dlv1dnsb,Corporate Events,Closed Won,2019-05-25,2019-05-25,360.0,SAVE25LESS,Not_Specified,Not_Specified,0 days,False
dvtl3zuk,Sports Events,Closed Lost,2019-05-25,2019-05-25,768.0,HALFYEAR20G,financial control,no response,0 days,False
1078epg0,Corporate Events,Closed Won,2019-06-01,2019-06-01,360.0,SAVE25LESS,quality of delivery,Not_Specified,0 days,False
ra1d3ins,Corporate Events,Closed Won,2019-06-01,2019-06-01,150.0,ECONOMY75DISCOUNT,Not_Specified,Not_Specified,0 days,False
c47airy6,Corporate Events,Closed Won,2019-06-01,2019-07-01,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified,30 days,False
k970vjba,Educational Seminars,Closed Won,2019-06-12,2019-06-12,960.0,YEARLY60,quality of delivery,Not_Specified,0 days,False
idyfbhxj,Educational Seminars,Closed Lost,2019-06-12,2019-06-12,0.0,Not_Specified,operations,no response,0 days,True
gxkkx3ad,Corporate Events,Closed Won,2019-06-12,2019-06-16,360.0,MONTHSAVE25DEAL,operations,Not_Specified,4 days,False
0ql336on,Corporate Events,Closed Won,2019-06-12,2019-06-12,1008.0,RENEW30YEARLY,operations,Not_Specified,0 days,False
4n78ddf8,Corporate Events,Closed Won,2019-08-29,2019-08-29,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified,0 days,False
7w0dkgh5,Corporate Events,Closed Won,2019-08-29,2019-08-29,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
4pcdczna,Corporate Events,Closed Won,2019-08-29,2019-03-09,360.0,SAVE25LESS,Not_Specified,Not_Specified,-173 days,False
s00oxn16,Corporate Events,Closed Won,2019-08-29,2019-08-29,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
b12w95db,Corporate Events,Closed Lost,2019-08-29,2019-08-29,768.0,Not_Specified,financial control,no product fit,0 days,True
j0owu4gs,Corporate Events,Closed Won,2019-03-17,2019-03-17,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
u59cljmx,Corporate Events,Closed Won,2019-03-17,2019-03-19,1344.0,YEARLY30PROMO,financial control,Not_Specified,2 days,False
lz7a4gzm,Educational Seminars,Closed Won,2019-03-18,2019-03-19,120.0,MONTH75SAVINGS,time saving,Not_Specified,1 days,False
4x31912k,Corporate Events,Closed Won,2019-03-18,2019-03-18,768.0,2SEMESTERS20OFF,financial control,Not_Specified,0 days,False
tt05glhq,Corporate Events,Closed Won,2019-03-18,2019-03-24,960.0,ANNUAL60DEAL,operations,Not_Specified,6 days,False
ml1twvay,Corporate Events,Closed Won,2019-03-18,2019-03-18,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
t8algx6t,Corporate Events,Closed Won,2019-03-30,2019-03-30,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
44vpfcub,Educational Seminars,Closed Lost,2019-03-30,2019-05-30,150.0,MONTH75SPECIAL,Not_Specified,price,61 days,False
i57w8qar,Sports Events,Closed Won,2019-04-29,2019-04-29,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
cuc3xubs,Corporate Events,Closed Won,2019-04-29,2019-04-29,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
9i4yf161,Educational Seminars,Closed Won,2019-04-08,2019-04-08,768.0,HALFYEAR20G,Not_Specified,Not_Specified,0 days,False
a11ovvax,Educational Seminars,Closed Lost,2019-06-22,2019-04-02,0.0,Not_Specified,operations,no budget,-81 days,True
9qpdsc7j,Corporate Events,Closed Won,2019-06-22,2019-06-22,150.0,QUARTERLY75OFF,operations,Not_Specified,0 days,False
ek796bmm,Educational Seminars,Closed Won,2019-06-22,2019-06-22,768.0,HALFYEAR20G,Not_Specified,Not_Specified,0 days,False
537y4ks5,Sports Events,Closed Won,2019-06-22,2019-06-22,960.0,YEARLY60,operations,Not_Specified,0 days,False
7fivr4sf,Corporate Events,Closed Won,2019-06-22,2019-06-22,1008.0,RENEW30YEARLY,operations,Not_Specified,0 days,False
s2coti0c,Sports Events,Closed Lost,2019-06-22,2019-06-25,360.0,Not_Specified,operations,no budget,3 days,True
l6d6b0jq,Corporate Events,Closed Won,2019-11-02,2019-11-02,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
1xsq2yzx,Corporate Events,Closed Won,2019-08-02,2019-08-02,360.0,SAVE25LESS,Not_Specified,Not_Specified,0 days,False
wo7ii3co,Educational Seminars,Closed Won,2019-07-16,2019-03-05,240.0,ECONOMY50GIFT,operations,Not_Specified,-133 days,False
qcq5t0pf,Corporate Events,Closed Won,2019-05-02,2019-05-02,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified,0 days,False
qygr2fuq,Corporate Events,Closed Won,2019-04-23,2019-04-23,240.0,MONTH50REBATE,Not_Specified,Not_Specified,0 days,False
jjt7yxwd,Corporate Events,Closed Lost,2019-04-23,2019-04-23,360.0,SAVE25LESS,operations,lost to competitor,0 days,False
71g60kmq,Corporate Events,Closed Won,2019-08-31,2019-08-31,150.0,QUARTERLY75OFF,financial control,Not_Specified,0 days,False
3rtks7v1,Corporate Events,Closed Won,2019-08-31,2019-10-31,14876.0,ECONOMY75DISCOUNT,operations,Not_Specified,61 days,False
6a4bc0tq,Corporate Events,Closed Lost,2019-08-31,2019-10-31,768.0,Not_Specified,operations,no response,61 days,True
5slqyesu,Corporate Events,Closed Won,2019-08-31,2019-10-31,1344.0,ANNUAL30BONUS,operations,Not_Specified,61 days,False
xg01qhyr,Sports Events,Closed Won,2019-08-31,2019-09-30,768.0,HALFYEAR20G,operations,Not_Specified,30 days,False
vdbpya1d,Educational Seminars,Closed Won,2019-08-31,2019-10-31,300.0,SAVEMORE50,operations,Not_Specified,61 days,False
3pyp7ng0,Corporate Events,Closed Lost,2019-07-09,2019-08-17,0.0,Not_Specified,financial control,no response,39 days,True
l4j7i7bu,Corporate Events,Closed Lost,2019-05-14,2019-05-19,360.0,Not_Specified,financial control,not target,5 days,True
nhshib35,Sports Events,Closed Lost,2019-05-14,2019-05-15,324.0,SLASH10,Not_Specified,no response,1 days,False
czfnmim5,Sports Events,Closed Won,2019-05-14,2019-05-14,960.0,YEARLY60,Not_Specified,Not_Specified,0 days,False
ytetc2or,Corporate Events,Closed Lost,2019-05-14,2019-05-15,300.0,Not_Specified,operations,no response,1 days,True
4jbbdjrz,Corporate Events,Closed Won,2019-05-14,2019-05-18,360.0,MONTHSAVE25DEAL,Not_Specified,Not_Specified,4 days,False
rvo9kuow,Corporate Events,Closed Won,2019-05-14,2019-05-15,1344.0,YEARLY30PROMO,Not_Specified,Not_Specified,1 days,False
o1jxyroa,Corporate Events,Closed Won,2019-05-14,2019-05-14,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
ftjtbtui,Corporate Events,Closed Won,2019-05-14,2019-05-15,360.0,MONTHSAVE25DEAL,financial control,Not_Specified,1 days,False
8716i7u3,Corporate Events,Closed Won,2019-05-26,2019-05-26,120.0,3QUARTERS75CUT,operations,Not_Specified,0 days,False
vbn9fykl,Educational Seminars,Closed Lost,2019-05-26,2019-05-26,240.0,Not_Specified,operations,no product fit,0 days,True
5f566tro,Sports Events,Closed Won,2019-05-26,2019-06-22,14876.0,MONTH75SPECIAL,operations,Not_Specified,27 days,False
3owzan3m,Corporate Events,Closed Won,2019-05-26,2019-07-01,768.0,2SEMESTERS20OFF,operations,Not_Specified,36 days,False
ackuy26b,Educational Seminars,Closed Lost,2019-05-26,2019-03-31,0.0,Not_Specified,operations,no product fit,-56 days,True
g2tdliek,Educational Seminars,Checkbox,2019-07-01,2019-08-01,120.0,MONTH75SAVINGS,quality of delivery,Not_Specified,31 days,False
523fhjpm,Corporate Events,Closed Lost,2019-07-01,2019-08-01,360.0,SAVE25LESS,time saving,not target,31 days,False
dsi5yvmk,Corporate Events,Closed Won,2019-07-01,2019-07-01,1344.0,YEARLY30PROMO,Not_Specified,Not_Specified,0 days,False
41bet4kq,Corporate Events,Closed Won,2019-07-01,2019-07-01,360.0,SAVE25LESS,operations,Not_Specified,0 days,False
2b3l67w5,Corporate Events,Closed Won,2019-07-01,2019-07-01,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
9fjzwf5k,Corporate Events,Closed Won,2019-07-01,2019-07-01,576.0,2SEMESTERS20SALE,Not_Specified,Not_Specified,0 days,False
ivdj0cz1,Corporate Events,Closed Won,2019-07-01,2019-07-01,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
p5p3jdar,Corporate Events,Closed Lost,2019-06-12,2019-06-15,0.0,NOCOSTREG,operations,not target,3 days,False
4xifjpin,Corporate Events,Closed Won,2019-06-12,2019-06-15,240.0,MONTH50REBATE,operations,Not_Specified,3 days,False
v2q8vquh,Corporate Events,Closed Won,2019-06-12,2019-06-12,1344.0,YEARLY30PROMO,Not_Specified,Not_Specified,0 days,False
wkfke3dm,Corporate Events,Closed Lost,2019-06-12,2019-06-12,0.0,Not_Specified,operations,no product fit,0 days,True
b4jbpbgq,Corporate Events,Closed Won,2019-06-12,2019-06-12,240.0,MONTH50REBATE,quality of delivery,Not_Specified,0 days,False
erookaur,Sports Events,Closed Won,2019-02-16,2019-02-16,240.0,SAVEMONTH50G,quality of delivery,Not_Specified,0 days,False
ircnlpqh,Corporate Events,Closed Won,2019-08-29,2019-08-29,1344.0,YEARLY30PROMO,Not_Specified,Not_Specified,0 days,False
e1i5zgwu,Sports Events,Closed Lost,2019-08-29,2019-08-29,360.0,Not_Specified,operations,price,0 days,True
pvc7m53z,Educational Seminars,Closed Lost,2019-08-29,2019-03-09,200.0,Not_Specified,time saving,not target,-173 days,True
xp0w6klj,Corporate Events,Closed Won,2019-08-29,2019-08-29,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
gorq86fe,Educational Seminars,Closed Lost,2019-08-29,2019-03-09,360.0,Not_Specified,quality of delivery,price,-173 days,True
3do53kd4,Corporate Events,Closed Won,2019-08-29,2019-08-29,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified,0 days,False
fxfcy99q,Educational Seminars,Closed Won,2019-09-28,2019-09-28,450.0,QUARTERSAVE25,financial control,Not_Specified,0 days,False
4sas8rnx,Corporate Events,Closed Lost,2019-09-28,2019-10-29,1344.0,Not_Specified,financial control,lost to competitor,31 days,True
7ku8unc5,Sports Events,Closed Won,2019-09-28,2019-09-28,768.0,HALFYEAR20G,operations,Not_Specified,0 days,False
8n3hinbc,Corporate Events,Closed Won,2019-03-18,2019-03-19,768.0,2SEMESTERS20OFF,operations,Not_Specified,1 days,False
camy54q8,Sports Events,Closed Won,2019-03-18,2019-03-19,768.0,HALFYEAR20G,operations,Not_Specified,1 days,False
l2shwnq9,Corporate Events,Closed Won,2019-03-18,2019-03-18,324.0,10OFFREDUCED,financial control,Not_Specified,0 days,False
klabucpo,Corporate Events,Closed Won,2019-03-18,2019-03-18,960.0,ANNUAL60DEAL,operations,Not_Specified,0 days,False
7opsie3t,Educational Seminars,Closed Lost,2019-03-18,2019-03-26,960.0,YEARLY60,Not_Specified,no response,8 days,False
gle6jyje,Corporate Events,Closed Won,2019-04-29,2019-04-29,360.0,MONTHSAVE25DEAL,operations,Not_Specified,0 days,False
65yktnt9,Corporate Events,Closed Lost,2019-04-29,2019-04-29,150.0,Not_Specified,Not_Specified,no product fit,0 days,True
51bfgegb,Sports Events,Closed Lost,2019-04-29,2019-04-29,960.0,YEARLY60,Not_Specified,price,0 days,False
bm790sxg,Corporate Events,Closed Won,2019-04-29,2019-04-29,150.0,QUARTERLY75OFF,financial control,Not_Specified,0 days,False
l3qr5pv7,Sports Events,Closed Won,2019-04-29,2019-04-29,120.0,MONTH75SAVINGS,operations,Not_Specified,0 days,False
1kfb6ape,Sports Events,Closed Won,2019-04-29,2019-04-29,960.0,YEARLY60,Not_Specified,Not_Specified,0 days,False
uyymh9oz,Corporate Events,Closed Lost,2019-04-29,2019-05-30,240.0,Not_Specified,financial control,price,31 days,True
aw17kikn,Corporate Events,Closed Won,2019-04-09,2019-04-09,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified,0 days,False
ydw23ny5,Sports Events,Closed Won,2019-04-09,2019-04-09,120.0,MONTH75SAVINGS,quality of delivery,Not_Specified,0 days,False
9zz606yy,Corporate Events,Closed Won,2019-04-09,2019-04-09,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
g4dm4f50,Corporate Events,Closed Won,2019-06-22,2019-06-23,150.0,QUARTERLY75OFF,operations,Not_Specified,1 days,False
vteb4ddc,Corporate Events,Closed Won,2019-06-23,2019-06-23,14876.0,ECONOMY75DISCOUNT,Not_Specified,Not_Specified,0 days,False
okk2hn47,Corporate Events,Closed Won,2019-06-23,2019-06-23,360.0,SAVE25LESS,operations,Not_Specified,0 days,False
08plxsu0,Educational Seminars,Closed Lost,2019-06-23,2019-06-23,0.0,Not_Specified,operations,no product fit,0 days,True
wiqpqn6h,Educational Seminars,Closed Lost,2019-06-23,2019-06-22,240.0,Not_Specified,operations,no response,-1 days,True
l4n7uuvm,Corporate Events,Closed Won,2019-06-23,2019-06-23,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
1xwcj50s,Corporate Events,Closed Won,2018-08-21,2018-08-21,324.0,10OFFREDUCED,operations,Not_Specified,0 days,False
8aovjt7j,Sports Events,Closed Won,2019-05-22,2019-06-02,1008.0,RENEWYEAR30,operations,Not_Specified,11 days,False
hn1ddyl6,Educational Seminars,Closed Lost,2019-07-02,2019-07-17,360.0,DISCOUNT25QUICK,operations,no response,15 days,False
nq114dn0,Corporate Events,Demo 1,2019-04-23,2019-04-25,Not_Specified,Not_Specified,operations,Not_Specified,2 days,True
bl45hilm,Corporate Events,Closed Lost,2019-04-23,2019-04-25,200.0,ANNUAL60DEAL,Not_Specified,no response,2 days,False
wrw65uw5,Educational Seminars,Closed Won,2019-04-24,2019-04-24,960.0,YEARLY60,operations,Not_Specified,0 days,False
zk76aapw,Corporate Events,Closed Won,2019-04-24,2019-04-24,360.0,SAVE25LESS,operations,Not_Specified,0 days,False
zzbvnkgd,Corporate Events,Closed Won,2019-08-31,2019-10-31,768.0,2SEMESTERS20OFF,operations,Not_Specified,61 days,False
wwntnylk,Corporate Events,Closed Won,2019-08-31,2019-08-31,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
u0z09zq9,Corporate Events,Closed Won,2019-09-30,2019-09-30,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
y9i2wgjw,Corporate Events,Closed Won,2019-09-30,2019-10-31,768.0,2SEMESTERS20OFF,financial control,Not_Specified,31 days,False
dbo5w85t,Corporate Events,Closed Won,2019-09-30,2019-09-30,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
z5lfo6uz,Sports Events,Closed Lost,2019-09-30,2019-05-15,360.0,Not_Specified,financial control,no response,-138 days,True
p8pa6ivy,Corporate Events,Closed Won,2019-09-30,2019-09-30,1344.0,YEARLY30PROMO,Not_Specified,Not_Specified,0 days,False
zjwo9mud,Corporate Events,Closed Won,2019-05-14,2019-05-15,120.0,3QUARTERS75CUT,Not_Specified,Not_Specified,1 days,False
fufrzvzf,Corporate Events,Closed Won,2019-05-14,2019-05-14,240.0,MONTH50REBATE,quality of delivery,Not_Specified,0 days,False
ysur56q0,Sports Events,Closed Lost,2019-05-14,2019-05-20,0.0,Not_Specified,operations,lost to competitor,6 days,True
ejxt23dm,Corporate Events,Closed Won,2019-05-14,2019-05-15,960.0,ANNUAL60DEAL,operations,Not_Specified,1 days,False
2hpk0usk,Sports Events,Closed Won,2019-05-14,2019-05-14,360.0,DISCOUNT25QUICK,financial control,Not_Specified,0 days,False
j1yw61ls,Educational Seminars,Closed Lost,2019-05-26,2019-05-26,200.0,Not_Specified,financial control,no product fit,0 days,True
0z8974f6,Sports Events,Closed Lost,2019-05-26,2019-06-09,300.0,Not_Specified,financial control,no product fit,14 days,True
7cde9nj0,Educational Seminars,Closed Lost,2019-05-26,2019-05-26,2400.0,Not_Specified,quality of delivery,no product fit,0 days,True
z46hikct,Corporate Events,Closed Won,2019-05-26,2019-05-26,120.0,SEVENTYFIVEGIFT,Not_Specified,Not_Specified,0 days,False
7nh26hkw,Corporate Events,Closed Won,2019-05-26,2019-05-26,300.0,SAVEMONTH50SPECIAL,operations,Not_Specified,0 days,False
cu647pb0,Sports Events,Closed Won,2019-07-01,2019-07-01,240.0,ECONOMY50GIFT,Not_Specified,Not_Specified,0 days,False
e4pghidp,Corporate Events,Closed Won,2019-07-01,2019-07-01,300.0,MONTH50CUTBACK,operations,Not_Specified,0 days,False
dmdae1ty,Corporate Events,Closed Won,2019-07-01,2019-07-01,360.0,SAVE25LESS,operations,Not_Specified,0 days,False
130bicdd,Corporate Events,Closed Won,2019-07-01,2019-08-01,360.0,25GIFT,operations,Not_Specified,31 days,False
63fwrh69,Educational Seminars,Closed Lost,2019-08-01,2019-09-01,300.0,Not_Specified,quality of delivery,price,31 days,True
xwe4j4jj,Corporate Events,Closed Lost,2019-08-01,2019-08-01,0.0,Not_Specified,operations,lost to competitor,0 days,True
iyp7gsi2,Educational Seminars,Closed Lost,2019-06-15,2019-06-25,120.0,Not_Specified,operations,no product fit,10 days,True
