Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
4u662yte,Corporate Events,Checkbox,2018-12-06,2018-12-06,14876.0,QUARTERLY75OFF,operations,Not_Specified
mn6m0vse,Corporate Events,Closed Won,2018-12-06,2018-12-06,360.0,MONTHSAVE25DEAL,operations,Not_Specified
200uuu68,Corporate Events,Closed Lost,2018-12-06,2018-12-25,300.0,Not_Specified,operations,no budget
dty8szzr,Educational Seminars,Closed Won,2018-12-06,2018-11-21,960.0,YEARLY60,operations,Not_Specified
9hqd1gjs,Corporate Events,Closed Won,2018-12-06,2018-12-06,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified
00w76qma,Corporate Events,Closed Lost,2018-12-06,2018-10-07,150.0,Not_Specified,operations,price
pfq9wzuk,Corporate Events,Closed Won,2018-12-06,2018-11-11,1344.0,YEARLY30PROMO,operations,Not_Specified
6zjkysc7,Corporate Events,Closed Lost,2018-11-19,2018-07-07,360.0,MONTHSAVE25DEAL,quality of delivery,not target
rq943fkb,Sports Events,Closed Won,2018-11-19,2018-11-19,360.0,25GIFT,financial control,Not_Specified
49j3qp8v,Corporate Events,Closed Lost,2018-11-19,2018-11-14,360.0,MONTHSAVE25DEAL,operations,no response
phj7ra6k,Corporate Events,Checkbox,2018-11-20,2018-11-25,960.0,ANNUAL60DEAL,quality of delivery,Not_Specified
1wtqg958,Not_Specified,Closed Lost,2018-07-07,2018-12-26,576.0,HALFSEASON20G,operations,no response
kw2eweq2,Sports Events,Closed Won,2018-07-07,2018-09-07,240.0,ECONOMY50GIFT,Not_Specified,Not_Specified
yvhw4wlj,Sports Events,Closed Lost,2018-07-07,2018-12-26,300.0,Not_Specified,financial control,no response
eesdg8oy,Corporate Events,Closed Won,2018-12-15,2018-12-15,360.0,SAVE25LESS,operations,Not_Specified
jnjs4h1p,Corporate Events,Demo 1,2018-12-15,2018-12-15,Not_Specified,Not_Specified,operations,Not_Specified
kx2743qe,Educational Seminars,Closed Won,2018-12-15,2019-01-23,768.0,HALFYEAR20G,financial control,Not_Specified
wdm6y6jy,Corporate Events,Closed Lost,2018-12-15,2019-01-21,360.0,SAVE25LESS,Not_Specified,lost to competitor
l2nhkznv,Educational Seminars,Closed Lost,2018-12-15,2019-01-08,300.0,Not_Specified,operations,lost to competitor
506u7yuu,Corporate Events,Closed Won,2018-12-15,2018-12-15,768.0,2SEMESTERS20OFF,operations,Not_Specified
bu4udzy3,Corporate Events,Closed Won,2019-02-24,2019-03-27,576.0,2SEMESTERS20SALE,operations,Not_Specified
8b59kuol,Corporate Events,Closed Won,2019-02-24,2019-03-27,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified
qq3e4osq,Corporate Events,Closed Lost,2019-02-24,2019-04-26,360.0,SAVE25LESS,financial control,not target
503klcud,Sports Events,Closed Won,2019-02-24,2019-06-26,768.0,HALFYEAR20G,financial control,Not_Specified
ioqva1hg,Corporate Events,Closed Lost,2019-02-24,2019-06-27,960.0,SEMESTER20DEALAGAIN,operations,no product fit
7e5x0bqq,Corporate Events,Closed Won,2019-02-24,2019-02-24,240.0,DISCOUNT50POWER,operations,Not_Specified
23uvrmub,Sports Events,Closed Lost,2019-02-24,2019-01-16,240.0,ECONOMY50GIFT,operations,no response
bsa0vjds,Sports Events,Closed Won,2019-02-24,2019-03-27,768.0,HALFYEAR20G,operations,Not_Specified
y1onxnl8,Corporate Events,Closed Won,2019-01-08,2019-01-08,768.0,2SEMESTERS20OFF,operations,Not_Specified
wq42ydzd,Corporate Events,Closed Won,2019-01-08,2019-01-08,768.0,2SEMESTERS20OFF,operations,Not_Specified
9gcnbckk,Sports Events,Closed Won,2019-01-08,2019-01-08,600.0,PROMOCODE,financial control,Not_Specified
jfajlxyk,Educational Seminars,Closed Won,2019-01-08,2019-01-08,240.0,ECONOMY50GIFT,quality of delivery,Not_Specified
io86gkyt,Sports Events,Closed Won,2019-01-08,2019-01-17,150.0,CUTBACK75SPECIAL,operations,Not_Specified
5m5gldg9,Corporate Events,Closed Lost,2019-01-08,2019-01-09,360.0,SAVE25LESS,operations,no product fit
0h2084e4,Corporate Events,Closed Won,2019-01-08,2019-01-08,240.0,MONTH50REBATE,operations,Not_Specified
ooimxla6,Corporate Events,Closed Won,2019-01-08,2019-01-09,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified
epz5v51u,Sports Events,Closed Won,2019-01-08,2019-01-08,960.0,BIANNUAL20,operations,Not_Specified
rlll96s9,Sports Events,Closed Lost,2019-01-08,2019-01-14,768.0,Not_Specified,operations,not target
px42iq8d,Corporate Events,Closed Won,2019-01-26,2019-01-26,768.0,2SEMESTERS20OFF,operations,Not_Specified
zq0bhuwe,Sports Events,Closed Lost,2019-01-26,2019-03-28,768.0,HALFYEAR20G,operations,lost to competitor
i6yaeb3w,Corporate Events,Closed Won,2019-01-26,2019-06-27,1344.0,YEARLY30PROMO,operations,Not_Specified
63wpv8d5,Sports Events,Closed Won,2019-01-26,2019-01-26,150.0,MONTH75SPECIAL,operations,Not_Specified
x66ymc3h,Corporate Events,Closed Lost,2019-01-26,2019-02-16,450.0,Not_Specified,operations,no product fit
5c6btlo3,Corporate Events,Closed Won,2019-01-26,2019-01-26,240.0,DISCOUNT50POWER,Not_Specified,Not_Specified
l1wcnigu,Corporate Events,Closed Won,2019-01-26,2019-01-26,240.0,MONTH50REBATE,operations,Not_Specified
s0sr5gq3,Corporate Events,Closed Won,2019-09-27,2019-09-27,1344.0,YEARLY30PROMO,operations,Not_Specified
gzqm83hx,Corporate Events,Closed Won,2019-09-27,2019-02-11,240.0,Not_Specified,operations,Not_Specified
q567xjxk,Corporate Events,Closed Won,2019-09-27,2019-09-27,240.0,MONTH50REBATE,operations,Not_Specified
l0wpayur,Corporate Events,Closed Lost,2019-09-27,2019-10-28,360.0,SAVE25LESS,operations,price
73tf3lmn,Sports Events,Closed Lost,2019-09-27,2019-02-09,240.0,ECONOMY50GIFT,financial control,lost to competitor
7gvqlvcx,Corporate Events,Closed Won,2019-09-27,2019-09-27,768.0,2SEMESTERS20OFF,operations,Not_Specified
mx5ghp6e,Educational Seminars,Closed Lost,2019-09-27,2019-03-26,1344.0,ANNUAL30BONUS,quality of delivery,no response
njkmqroh,Corporate Events,Closed Won,2019-02-19,2019-02-19,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
xu4r1ehp,Educational Seminars,Closed Lost,2019-02-19,2019-02-19,200.0,Not_Specified,Not_Specified,lost to competitor
vksat29k,Educational Seminars,Demo 2,2019-02-19,2019-02-19,0.0,HALFSEMESTER20,operations,Not_Specified
lt56o2pl,Sports Events,Closed Won,2019-02-19,2019-02-19,240.0,SAVEMONTH50G,operations,Not_Specified
mehsgprt,Corporate Events,Closed Won,2019-02-19,2019-02-19,960.0,ANNUAL60DEAL,Not_Specified,Not_Specified
zim3277e,Sports Events,Closed Lost,2019-02-19,2019-02-23,768.0,HALFYEAR20G,operations,lost to competitor
ult97y86,Educational Seminars,Closed Won,2019-02-19,2019-02-19,300.0,SAVEMORE50,Not_Specified,Not_Specified
47691ros,Sports Events,Closed Lost,2019-01-15,2019-01-16,1052.0,CUTBACK75SPECIAL,operations,price
50w8j79k,Corporate Events,Closed Won,2019-01-15,2019-01-16,360.0,MONTHSAVE25DEAL,operations,Not_Specified
aoyb9mja,Corporate Events,Closed Won,2019-01-15,2019-01-15,768.0,HALFYEAR20G,Not_Specified,Not_Specified
0n52equq,Corporate Events,Demo 1,2019-01-15,2019-01-26,240.0,GIFT30SEASON,operations,Not_Specified
f3f6fcb9,Corporate Events,Closed Won,2019-01-15,2019-01-16,360.0,SAVE25LESS,financial control,Not_Specified
37qyy3tk,Corporate Events,Closed Won,2019-01-15,2018-12-28,768.0,2SEMESTERS20OFF,operations,Not_Specified
tbaobcjr,Corporate Events,Closed Lost,2018-01-04,2018-09-25,240.0,Not_Specified,operations,no response
9ndlumvq,Corporate Events,Closed Lost,2018-01-04,2018-09-25,240.0,DISCOUNT50POWER,financial control,no response
c4qpg3te,Educational Seminars,Closed Won,2018-01-04,2018-01-04,240.0,SAVEMONTH50G,quality of delivery,Not_Specified
mvrknp89,Corporate Events,Closed Lost,2018-01-04,2018-01-04,200.0,Not_Specified,Not_Specified,lost to competitor
nl1ja69r,Corporate Events,Closed Won,2018-02-04,2018-09-04,768.0,2SEMESTERS20OFF,operations,Not_Specified
c8rynsdp,Corporate Events,Closed Lost,2018-09-09,2018-03-07,768.0,2SEMESTERS20OFF,operations,no response
6gmu6p6y,Corporate Events,Closed Lost,2018-09-09,2018-09-12,240.0,SEMESTER75OFFER,operations,not target
dc3lkusi,Corporate Events,Closed Lost,2018-09-09,2018-09-15,240.0,GIFT30SEASON,operations,no response
qinj8evd,Corporate Events,Closed Won,2018-09-09,2018-09-09,240.0,MONTH50REBATE,operations,Not_Specified
abw1vnlv,Corporate Events,Closed Won,2018-09-09,2018-09-09,360.0,MONTHSAVE25DEAL,operations,Not_Specified
0rii9fcn,Corporate Events,Closed Won,2018-09-09,2018-09-09,360.0,Not_Specified,operations,Not_Specified
5j9n4ph3,Sports Events,Closed Won,2018-09-09,2018-09-09,324.0,10OFFREDUCED,financial control,Not_Specified
ywbda1aj,Corporate Events,Closed Won,2018-09-09,2018-09-09,600.0,PROMOTIONCODE,operations,Not_Specified
90spmff1,Educational Seminars,Closed Won,2018-09-09,2018-09-09,240.0,SAVEMONTH50G,financial control,Not_Specified
gmfmrlji,Corporate Events,Closed Won,2018-09-09,2018-09-09,360.0,SAVE25LESS,operations,Not_Specified
l23kipsn,Corporate Events,Closed Lost,2018-09-23,2018-09-24,200.0,Not_Specified,operations,price
f7mpmq8p,Educational Seminars,Closed Won,2018-09-23,2018-05-05,240.0,ECONOMY50GIFT,operations,Not_Specified
rpaql0jr,Corporate Events,Closed Lost,2018-09-23,2018-09-24,768.0,Not_Specified,operations,lost to competitor
82p49i33,Corporate Events,Closed Lost,2018-09-23,2018-09-24,200.0,Not_Specified,financial control,not target
8m9psye4,Corporate Events,Checkbox,2018-09-23,2018-09-23,324.0,10OFFREDUCED,operations,Not_Specified
tmcotqkz,Corporate Events,Checkbox,2018-09-24,2018-09-25,240.0,MONTH50REBATE,quality of delivery,Not_Specified
525pgdme,Corporate Events,Closed Lost,2018-09-24,2018-09-25,324.0,Not_Specified,financial control,no response
lvt7342w,Corporate Events,Closed Won,2018-09-24,2018-09-24,768.0,2SEMESTERS20OFF,operations,Not_Specified
3aiaf4bm,Corporate Events,Closed Won,2018-09-24,2018-05-05,240.0,DISCOUNT50POWER,Not_Specified,Not_Specified
uhs5apkv,Sports Events,Closed Won,2018-09-24,2018-09-24,1008.0,YEARLY60,operations,Not_Specified
f354nioa,Corporate Events,Closed Lost,2018-09-24,2018-04-05,150.0,ECONOMY75DISCOUNT,Not_Specified,not target
y5gr2k5x,Corporate Events,Closed Won,2018-09-24,2018-09-24,150.0,ECONOMY75DISCOUNT,operations,Not_Specified
z3q6mblj,Corporate Events,Closed Won,2018-09-24,2018-09-24,960.0,ANNUAL60DEAL,operations,Not_Specified
2gm9kfqm,Corporate Events,Closed Lost,2018-11-05,2018-12-25,576.0,Not_Specified,operations,lost to competitor
8qsx4n6w,Corporate Events,Closed Won,2018-11-05,2018-11-05,360.0,MONTHSAVE25DEAL,operations,Not_Specified
6hihyg8b,Corporate Events,Closed Won,2018-11-05,2018-11-05,450.0,TRIALFREE,quality of delivery,Not_Specified
chnbkzwi,Corporate Events,Closed Won,2018-11-05,2018-11-05,1344.0,YEARLY30PROMO,operations,Not_Specified
jfxw5d21,Corporate Events,Closed Won,2018-11-05,2018-10-08,240.0,MONTH50REBATE,financial control,Not_Specified
3s5e113b,Corporate Events,Closed Won,2018-11-05,2018-10-24,960.0,ANNUAL60DEAL,operations,Not_Specified
8zlmaxiu,Corporate Events,Closed Won,2018-10-17,2018-10-17,1680.0,YEARLY30DISCOUNT,operations,Not_Specified
a5osgbc7,Corporate Events,Closed Lost,2018-10-17,2018-10-21,240.0,DISCOUNT50POWER,operations,no response
qjm705cj,Educational Seminars,Closed Won,2018-10-17,2018-10-20,1008.0,RENEWYEAR30,operations,Not_Specified
smnmyh99,Corporate Events,Closed Won,2018-10-17,2018-10-24,768.0,2SEMESTERS20OFF,operations,Not_Specified
wu1y3lt2,Corporate Events,Closed Won,2018-10-17,2018-10-20,240.0,MONTH50REBATE,financial control,Not_Specified
unhim8x1,Corporate Events,Closed Won,2018-10-17,2018-10-17,960.0,ANNUAL60DEAL,financial control,Not_Specified
4y9zwpv8,Corporate Events,Closed Lost,2018-10-20,2018-10-20,240.0,Not_Specified,quality of delivery,lost to competitor
vmr3xeax,Corporate Events,Closed Lost,2018-03-06,2018-11-10,360.0,SAVE25LESS,quality of delivery,no response
2ilg8fz1,Sports Events,Closed Lost,2018-03-06,2018-05-06,360.0,DISCOUNT25QUICK,financial control,no response
40vqfi0d,Corporate Events,Closed Won,2018-03-06,2018-03-06,768.0,2SEMESTERS20OFF,operations,Not_Specified
jvq7h81o,Corporate Events,Closed Lost,2018-03-06,2018-11-14,324.0,Not_Specified,operations,lost to competitor
7ioeemxe,Corporate Events,Closed Lost,2018-12-06,2018-11-12,768.0,2SEMESTERS20OFF,operations,no response
bphr54ui,Corporate Events,Closed Won,2018-11-10,2018-11-10,360.0,SAVE25LESS,operations,Not_Specified
tqcw49ss,Sports Events,Closed Won,2018-11-10,2018-11-10,300.0,SAVEMORE50,financial control,Not_Specified
bu0fzu1j,Educational Seminars,Closed Lost,2018-11-20,2018-12-25,2904.0,Not_Specified,operations,no response
s389pxy3,Corporate Events,Closed Won,2018-11-20,2018-11-20,768.0,2SEMESTERS20OFF,financial control,Not_Specified
ktnkbnty,Educational Seminars,Closed Won,2018-11-20,2018-11-20,240.0,ECONOMY50GIFT,operations,Not_Specified
rkpi3pqz,Educational Seminars,Closed Lost,2018-11-20,2018-02-07,360.0,25GIFT,operations,not target
4am2svdy,Sports Events,Closed Lost,2018-09-07,2018-10-07,768.0,HALFYEAR20G,operations,lost to competitor
in6zucpf,Corporate Events,Closed Won,2018-09-07,2018-12-10,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified
9w6v1xrs,Corporate Events,Closed Won,2018-09-07,2018-09-07,240.0,MONTH50REBATE,operations,Not_Specified
02bdv0eb,Sports Events,Closed Won,2018-09-07,2018-10-07,360.0,DISCOUNT25QUICK,quality of delivery,Not_Specified
xyd69tbp,Corporate Events,Closed Won,2018-09-07,2018-12-10,150.0,QUARTERLY75OFF,financial control,Not_Specified
1qtvzezc,Corporate Events,Closed Won,2018-12-15,2019-04-26,360.0,SAVE25LESS,operations,Not_Specified
g8ux3qhb,Sports Events,Closed Won,2018-12-16,2018-12-16,240.0,DISCOUNT50POWER,operations,Not_Specified
2k44fwua,Sports Events,Closed Lost,2018-12-16,2018-12-18,200.0,Not_Specified,financial control,no response
3ps7tx4j,Corporate Events,Closed Won,2018-12-16,2018-12-17,240.0,DISCOUNT50POWER,operations,Not_Specified
gjaa9h1e,Corporate Events,Closed Won,2019-03-27,2019-03-27,300.0,SAVEMONTH50SPECIAL,operations,Not_Specified
ch1i20jz,Educational Seminars,Closed Won,2019-03-27,2019-03-27,960.0,BIANNUAL20,financial control,Not_Specified
rk52f3ra,Corporate Events,Closed Won,2019-03-27,2019-03-27,324.0,10OFFREDUCED,financial control,Not_Specified
a5iloyvc,Corporate Events,Closed Won,2019-03-27,2019-03-27,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified
fnvjhee7,Corporate Events,Closed Lost,2019-03-27,2019-01-16,200.0,Not_Specified,operations,not target
n3ohma6m,Corporate Events,Closed Won,2019-03-27,2019-03-27,360.0,SAVE25LESS,operations,Not_Specified
7ig429hn,Corporate Events,Closed Won,2019-03-27,2019-03-27,360.0,SAVE25LESS,operations,Not_Specified
qfrk2ma4,Sports Events,Closed Won,2019-01-08,2019-01-08,960.0,BIANNUAL20,operations,Not_Specified
e7jbrisv,Corporate Events,Closed Won,2019-01-08,2019-01-08,360.0,MONTHSAVE25DEAL,operations,Not_Specified
bf396l05,Corporate Events,Closed Lost,2019-01-08,2019-01-23,150.0,Not_Specified,operations,no response
ki3i8oyd,Corporate Events,Closed Won,2019-01-08,2019-01-08,768.0,2SEMESTERS20OFF,operations,Not_Specified
r1y94bya,Corporate Events,Closed Won,2019-01-08,2019-01-08,240.0,MONTH50REBATE,quality of delivery,Not_Specified
5hzk9544,Corporate Events,Closed Won,2019-01-09,2019-01-09,768.0,2SEMESTERS20OFF,operations,Not_Specified
yxxxka2h,Corporate Events,Demo 1,2019-01-26,2019-01-26,240.0,DISCOUNT50POWER,operations,Not_Specified
6h1rtwqm,Corporate Events,Closed Lost,2019-01-26,2019-02-17,240.0,DISCOUNT50POWER,operations,not target
kqvlbs5o,Corporate Events,Closed Lost,2019-01-26,2018-12-28,576.0,Not_Specified,operations,lost to competitor
y6vzmv5x,Sports Events,Closed Lost,2019-01-26,2019-01-28,300.0,Not_Specified,financial control,no response
rurkr78f,Corporate Events,Closed Lost,2019-01-26,2019-01-26,200.0,Not_Specified,operations,lost to competitor
wc8u887s,Sports Events,Closed Won,2019-01-26,2019-01-26,300.0,ECONOMY50SPECIAL,time saving,Not_Specified
xaqzt50f,Corporate Events,Closed Lost,2018-12-28,2019-09-27,768.0,2SEMESTERS20OFF,operations,no response
d7yeh20h,Sports Events,Closed Won,2019-09-27,2019-06-25,960.0,YEARLY60,operations,Not_Specified
f42swnwo,Educational Seminars,Closed Lost,2019-09-27,2019-02-12,240.0,SAVEMONTH50G,Not_Specified,lost to competitor
1rp7ebmv,Corporate Events,Closed Won,2019-10-28,2019-04-21,360.0,MONTHSAVE25DEAL,operations,Not_Specified
whphgonw,Sports Events,Closed Won,2019-10-28,2019-10-28,120.0,MONTH75SAVINGS,Not_Specified,Not_Specified
u7k8xu4o,Educational Seminars,Closed Won,2019-10-28,2019-10-28,960.0,YEARLY60,operations,Not_Specified
k61z4d38,Educational Seminars,Closed Lost,2019-10-28,2019-02-09,768.0,HALFYEAR20G,operations,lost to competitor
5dusrz11,Corporate Events,Closed Won,2019-10-28,2019-10-28,14876.0,ECONOMY75DISCOUNT,operations,Not_Specified
amudox9f,Corporate Events,Closed Lost,2019-10-28,2019-02-16,150.0,ECONOMY75DISCOUNT,operations,no response
lxdp6wsv,Corporate Events,Closed Lost,2019-10-28,2019-02-12,360.0,SAVE25LESS,operations,not target
ktt2yloz,Corporate Events,Negotiation,2019-02-19,2019-02-19,300.0,Not_Specified,operations,Not_Specified
1f63kqxn,Corporate Events,Closed Won,2019-02-19,2019-02-19,768.0,2SEMESTERS20OFF,operations,Not_Specified
5bosh2ag,Sports Events,Negotiation,2019-02-19,2019-02-19,360.0,Not_Specified,financial control,Not_Specified
7br2ycws,Corporate Events,Closed Lost,2019-02-20,2019-02-23,240.0,MONTH50REBATE,financial control,no response
sxs4xg4m,Corporate Events,Closed Won,2019-02-20,2019-02-20,324.0,10OFFREDUCED,operations,Not_Specified
706l7sjc,Corporate Events,Closed Won,2019-02-20,2019-02-20,360.0,MONTHSAVE25DEAL,operations,Not_Specified
2cm1odg1,Corporate Events,Closed Won,2019-01-15,2019-01-15,768.0,2SEMESTERS20OFF,operations,Not_Specified
aiwu598a,Educational Seminars,Closed Won,2019-01-15,2019-01-15,768.0,HALFYEAR20G,quality of delivery,Not_Specified
oqli9ucc,Corporate Events,Closed Won,2019-01-15,2019-01-15,240.0,MONTH50REBATE,operations,Not_Specified
gxxz0i55,Corporate Events,Closed Won,2019-01-15,2019-01-16,240.0,MONTH50REBATE,operations,Not_Specified
kllzqp38,Sports Events,Closed Won,2019-01-15,2019-01-15,360.0,DISCOUNT25QUICK,operations,Not_Specified
d30a9yr2,Sports Events,Closed Lost,2019-01-15,2019-01-26,210.0,Not_Specified,operations,no response
te9g9z1l,Sports Events,Closed Won,2019-01-15,2019-01-15,300.0,SAVEMORE50,operations,Not_Specified
lwa9z12z,Corporate Events,Closed Won,2019-01-15,2019-01-15,1344.0,YEARLY30PROMO,operations,Not_Specified
0yknegvy,Educational Seminars,Closed Lost,2019-01-15,2019-01-15,240.0,Not_Specified,financial control,no product fit
s9zt94pb,Corporate Events,Closed Won,2019-01-15,2019-01-19,150.0,QUARTERLY75OFF,quality of delivery,Not_Specified
ns2m8uac,Corporate Events,Closed Won,2018-02-04,2018-02-04,360.0,SAVE25LESS,operations,Not_Specified
evdcyw7l,Corporate Events,Closed Won,2018-02-04,2018-02-04,324.0,10OFFREDUCED,operations,Not_Specified
eycnhg4m,Educational Seminars,Closed Won,2018-02-04,2018-09-15,360.0,Not_Specified,operations,Not_Specified
xezhgvfu,Sports Events,Closed Won,2018-02-04,2018-02-04,360.0,25GIFT,operations,Not_Specified
emj9i26c,Corporate Events,Closed Won,2018-02-04,2018-02-04,768.0,2SEMESTERS20OFF,operations,Not_Specified
95m95v14,Corporate Events,Closed Won,2018-02-04,2018-02-04,768.0,2SEMESTERS20OFF,operations,Not_Specified
6y0afuvp,Corporate Events,Closed Won,2018-02-04,2018-02-04,1344.0,YEARLY30PROMO,operations,Not_Specified
a0k5iboh,Sports Events,Closed Won,2018-02-04,2018-02-04,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified
lft67w1t,Corporate Events,Closed Lost,2018-02-04,2018-02-04,150.0,Not_Specified,operations,price
lyazc7ot,Corporate Events,Closed Lost,2018-02-04,2018-09-10,360.0,MONTHSAVE25DEAL,operations,no response
9wro3cg8,Corporate Events,Checkbox,2018-09-09,2018-09-16,360.0,SAVE25LESS,Not_Specified,Not_Specified
pjt751kz,Corporate Events,Closed Won,2018-09-09,2018-09-09,324.0,10OFFREDUCED,operations,Not_Specified
snaskmw1,Corporate Events,Checkbox,2018-09-09,2018-09-09,360.0,SAVE25LESS,operations,Not_Specified
d585whmo,Corporate Events,Closed Won,2018-09-10,2018-09-24,960.0,SEMESTER20DEALAGAIN,Not_Specified,Not_Specified
jhmmtsad,Educational Seminars,Closed Lost,2018-09-10,2018-09-11,240.0,Not_Specified,quality of delivery,lost to competitor
zffapz33,Corporate Events,Closed Won,2018-09-10,2018-09-10,960.0,ANNUAL60DEAL,quality of delivery,Not_Specified
oz9crs1s,Corporate Events,Closed Won,2018-09-24,2018-09-24,240.0,MONTH50REBATE,financial control,Not_Specified
yp58z3do,Corporate Events,Checkbox,2018-09-24,2018-09-24,240.0,DISCOUNT50POWER,operations,Not_Specified
