,Id,Status_x,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals_x,Use Case_Corporate Events_x,Use Case_Educational Seminars_x,Use Case_Not_Specified_x,Use Case_Sports Events_x,Use Case_Wedding Planning_x,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day,Status_y,Price,Days,Discount,Use Case_Concerts and festivals_y,Use Case_Corporate Events_y,Use Case_Educational Seminars_y,Use Case_Not_Specified_y,Use Case_Sports Events_y,Use Case_Wedding Planning_y,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
2713,rt54uxkr,Qualified,0,1,0,1,1,1,True,0,0,1,0,0,False,True,False,False,False,False,True,False,False,8,13,Closed Won,324,-203,True,False,True,False,False,False,False,False,False,True,False,False
2714,5abiuq72,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,13,Closed Lost,1008,0,True,False,True,False,False,False,False,False,True,False,False,False
2715,kivg7hr2,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,8,14,Closed Won,240,1,True,False,False,True,False,False,False,False,True,False,False,False
2716,1mgpps5w,Qualified,1,0,0,1,0,1,True,1,0,1,0,1,False,True,False,False,False,False,False,False,True,8,14,Closed Lost,360,14,True,False,True,False,False,False,False,True,False,False,False,False
2717,q2bd9yfj,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,8,14,Closed Won,768,0,True,False,False,True,False,False,False,True,False,False,False,False
2718,lk253hac,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,14,Closed Won,240,0,True,False,True,False,False,False,False,False,True,False,False,False
2719,7z7c6bll,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,14,Closed Won,0,8,True,False,False,True,False,False,False,False,False,True,False,False
2720,v0u7g8nf,Qualified,0,1,0,0,1,0,True,0,0,0,0,1,False,False,True,False,False,False,False,False,True,8,15,Closed Lost,0,0,False,False,False,True,False,False,False,False,True,False,False,False
2722,wcgl9al0,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,15,Closed Won,768,1,True,False,True,False,False,False,False,False,False,True,False,False
2723,w3qpy44o,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,8,15,Closed Won,240,0,True,False,True,False,False,False,False,True,False,False,False,False
2724,3wjlyr7z,Qualified,0,0,1,1,0,1,True,0,1,0,0,0,False,True,False,False,False,False,False,False,True,8,16,Closed Won,200,0,True,False,True,False,False,False,False,False,True,False,False,False
2725,0db7699v,Qualified,0,1,0,1,0,0,True,0,0,0,1,0,False,True,False,False,False,False,False,False,True,8,16,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
2726,tbji45gd,Qualified,0,1,1,0,1,1,True,0,0,0,0,1,False,False,True,False,False,False,False,False,True,8,16,Closed Won,120,25,True,False,False,True,False,False,False,False,False,True,False,False
2727,wte02n2k,Qualified,1,0,0,1,0,1,True,0,1,1,1,0,False,False,True,False,False,False,False,False,True,8,17,Closed Lost,360,8,True,False,False,True,False,False,False,False,False,True,False,False
2728,crx72s3w,Qualified,0,1,1,0,1,1,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,8,17,Closed Won,768,0,True,False,True,False,False,False,False,False,True,False,False,False
2729,rv1t1vvg,Qualified,0,1,0,1,0,0,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,8,17,Closed Lost,0,0,False,False,False,True,False,False,False,False,False,True,False,False
2730,xt805zea,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,8,18,Closed Lost,0,0,False,False,False,True,False,False,False,False,False,True,False,False
2732,45h04h1m,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,8,18,Closed Won,200,0,True,False,True,False,False,False,False,False,False,True,False,False
2733,lw160p0y,Qualified,0,1,0,1,0,0,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,8,18,Closed Won,960,0,True,False,True,False,False,False,False,False,False,True,False,False
2734,j8x0il88,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,8,18,Closed Lost,360,0,True,False,False,True,False,False,False,False,False,False,True,False
2735,hcj93kbr,Qualified,0,1,0,1,1,0,True,1,0,0,0,1,False,False,True,False,False,False,True,False,False,8,19,Closed Lost,0,5,False,False,False,True,False,False,False,False,True,False,False,False
2738,cfjo76zz,Qualified,0,0,0,1,1,0,True,0,1,1,1,0,False,True,False,False,False,False,True,False,False,8,19,Closed Lost,768,6,True,False,True,False,False,False,False,False,False,False,True,False
2740,osxj6w99,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,8,19,Closed Won,360,0,True,False,False,True,False,False,False,False,True,False,False,False
2741,nukg6y3h,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,20,Closed Lost,150,5,True,False,True,False,False,False,False,False,True,False,False,False
2742,mauuo0k6,Qualified,1,0,0,1,0,1,True,0,1,1,1,0,False,False,True,False,False,False,False,False,True,8,20,Closed Lost,200,30,False,False,False,True,False,False,False,False,False,True,False,False
2743,v5hpy0rp,Qualified,0,0,0,1,1,0,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,8,20,Closed Lost,150,5,True,False,True,False,False,False,False,False,False,False,True,False
2745,tx8m7maz,Qualified,0,0,0,0,0,1,True,0,1,1,1,1,False,True,False,False,False,False,True,False,False,8,20,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
2746,px0056al,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,False,False,True,False,True,False,False,8,20,Closed Won,576,0,True,False,False,False,False,True,False,False,True,False,False,False
2747,ryazwznk,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,8,21,Closed Won,120,1,True,False,False,True,False,False,False,False,True,False,False,False
2748,qr9n39ks,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,8,21,Closed Won,768,0,True,False,True,False,False,False,False,False,False,False,True,False
2749,iduz2tcc,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,8,21,Closed Lost,0,6,False,False,False,True,False,False,False,False,True,False,False,False
2750,u9zhugwc,Qualified,0,1,0,1,0,1,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,8,22,Closed Lost,360,0,True,False,True,False,False,False,False,False,True,False,False,False
2751,hr5tvz57,Qualified,1,0,0,1,0,1,True,0,1,1,1,1,False,False,False,False,True,False,True,False,False,8,23,Closed Lost,576,292,True,False,False,False,False,True,False,False,False,False,True,False
2752,53f4c3wd,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,8,23,Closed Lost,1344,52,True,False,True,False,False,False,False,False,False,False,True,False
2754,07a7w3o8,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,24,Closed Lost,360,2,True,False,True,False,False,False,False,False,True,False,False,False
2755,vw6pj1pn,Qualified,0,1,1,0,1,0,True,0,1,0,1,0,False,True,False,False,False,False,False,False,True,8,24,Closed Won,1344,0,True,False,True,False,False,False,False,False,True,False,False,False
2757,hm5g4xuq,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,8,24,Closed Won,1008,0,True,False,True,False,False,False,False,False,False,False,True,False
2758,bt00whm5,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,8,24,Closed Lost,150,233,True,False,False,True,False,False,False,False,True,False,False,False
2760,z287mrzd,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,25,Closed Won,360,0,True,False,True,False,False,False,False,False,True,False,False,False
2761,91gsqw5a,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,8,25,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
2763,j83j19to,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,8,25,Closed Lost,0,0,False,False,True,False,False,False,False,False,True,False,False,False
2764,v25qfftq,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,25,Closed Won,240,0,True,False,True,False,False,False,False,False,True,False,False,False
2765,9tcxed5x,Qualified,0,0,0,0,0,1,True,0,1,0,1,0,False,True,False,False,False,False,True,False,False,8,25,Closed Won,576,0,True,False,True,False,False,False,False,False,False,True,False,False
2767,uuu6gfda,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,True,False,False,False,False,True,8,25,Closed Won,600,0,False,False,False,True,False,False,False,False,False,True,False,False
2768,rcg6c2yt,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,8,25,Closed Lost,0,0,False,False,False,True,False,False,False,False,False,True,False,False
2769,2mp2a6k6,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,8,26,Closed Won,240,-203,True,False,True,False,False,False,False,False,False,True,False,False
2770,qb806lsy,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,8,26,Closed Lost,0,0,False,False,True,False,False,False,False,False,True,False,False,False
2771,2zm5hkh5,Qualified,0,0,0,1,1,0,True,1,0,0,1,1,False,True,False,False,False,False,False,False,True,8,26,Closed Lost,0,0,False,False,True,False,False,False,False,False,False,True,False,False
2772,0bjfl3lr,Qualified,0,0,0,1,1,0,True,0,1,0,1,1,False,False,False,False,True,False,True,False,False,8,26,Closed Lost,300,31,True,False,False,False,False,True,False,False,False,True,False,False
2773,4eckoim7,Qualified,1,0,0,1,0,1,True,0,1,1,0,0,False,False,True,False,False,False,False,False,True,8,26,Closed Lost,0,8,False,False,False,True,False,False,False,False,True,False,False,False
2774,r3h1l1rm,Qualified,1,0,0,1,0,1,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,8,26,Closed Lost,960,1,True,False,False,True,False,False,False,False,True,False,False,False
2775,aufjvyv8,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,26,Closed Lost,240,1,True,False,True,False,False,False,False,False,False,False,True,False
2776,4atkifif,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,False,False,True,1,4,Closed Lost,0,249,False,False,False,False,False,True,False,False,True,False,False,False
2777,28dt9jf4,Qualified,0,1,1,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,True,False,False,1,4,Closed Won,120,0,True,False,False,False,False,True,False,True,False,False,False,False
2778,o6bmqvha,Qualified,0,0,0,1,1,0,True,1,0,1,0,0,False,True,False,False,False,False,True,False,False,1,4,Closed Won,360,0,True,False,True,False,False,False,False,False,True,False,False,False
2779,ictxi5va,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,1,4,Closed Lost,360,-70,False,False,False,True,False,False,False,True,False,False,False,False
2780,mqpesden,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,1,4,Closed Lost,0,98,False,False,False,True,False,False,False,False,True,False,False,False
2781,j8bvrjxo,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,1,4,Closed Won,960,0,True,False,False,True,False,False,False,False,False,False,False,True
2782,4sboxx4v,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,2,4,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
2783,f6yz1v8z,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,3,4,Closed Lost,960,31,False,False,True,False,False,False,False,False,True,False,False,False
2784,uyehp9ob,Qualified,1,0,0,1,0,1,True,1,0,1,0,1,False,False,False,False,True,False,True,False,False,3,4,Closed Won,240,0,True,False,False,False,False,True,False,False,True,False,False,False
2785,pm1nd4zl,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,True,False,False,4,4,Closed Lost,600,61,True,False,False,False,False,True,False,False,False,True,False,False
2786,zoj0399v,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,False,False,True,4,4,Closed Won,150,0,True,False,False,False,False,True,False,False,False,False,True,False
2787,eecox0u1,Qualified,1,0,0,1,0,1,True,0,1,0,0,0,False,False,True,False,False,False,False,False,True,5,4,Closed Lost,324,52,True,False,False,True,False,False,False,False,False,False,True,False
2788,lf0jyk29,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,5,4,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
2789,fzku1cz4,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,5,4,Closed Won,768,0,True,False,True,False,False,False,False,True,False,False,False,False
2791,re4cki7e,Qualified,0,1,1,0,0,0,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,5,4,Closed Lost,576,137,True,False,True,False,False,False,False,False,True,False,False,False
2792,pkbz4r4u,Qualified,0,1,0,0,1,0,True,0,1,1,0,0,False,False,True,False,False,False,False,False,True,5,4,Closed Lost,240,0,True,False,False,True,False,False,False,False,False,True,False,False
2793,xcnwrr8g,Qualified,0,0,0,0,0,1,True,0,0,0,1,0,False,False,False,False,True,False,True,False,False,5,4,Closed Won,360,0,True,False,False,False,False,True,False,True,False,False,False,False
2794,w3yz8g5c,Qualified,0,0,0,0,0,1,True,0,1,1,0,1,False,True,False,False,False,False,True,False,False,5,4,Closed Lost,300,109,True,False,True,False,False,False,False,False,False,True,False,False
2795,unbf29ny,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,False,False,False,True,False,True,False,False,5,4,Closed Won,1344,0,True,False,False,False,False,True,False,False,True,False,False,False
2796,wuvhgzax,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,False,False,True,5,4,Closed Won,150,0,True,False,False,False,False,True,False,False,False,True,False,False
2797,k7xzgjrq,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,5,4,Closed Lost,200,0,False,False,False,True,False,False,False,False,False,True,False,False
2798,tt62orsk,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,True,False,False,False,True,False,False,6,4,Closed Lost,360,17,True,False,False,True,False,False,False,False,True,False,False,False
2799,nfsnnh6o,Qualified,0,0,0,1,1,0,True,0,0,1,1,0,False,True,False,False,False,False,False,False,True,6,4,Closed Lost,960,35,False,False,True,False,False,False,False,False,True,False,False,False
2800,2uws19oo,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,6,4,Closed Won,240,-87,True,False,False,True,False,False,False,False,False,True,False,False
2801,a8mvsf4x,Qualified,0,1,0,0,0,0,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,6,4,Closed Lost,200,-77,False,False,True,False,False,False,False,False,False,True,False,False
2802,fyxsd6ab,Qualified,1,0,0,1,0,1,True,0,0,0,1,1,False,False,False,False,True,False,False,False,True,6,4,Closed Lost,360,83,True,False,False,False,False,True,False,False,False,True,False,False
2803,blchybgu,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,6,4,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
2804,2esg11mb,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,6,4,Closed Won,324,42,True,False,True,False,False,False,False,False,True,False,False,False
2805,x33zyf29,Qualified,1,0,0,1,0,1,True,0,1,0,0,0,False,False,True,False,False,False,False,False,True,6,4,Closed Won,150,7,True,False,False,True,False,False,False,False,False,True,False,False
2806,e8pyide7,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,False,False,True,6,4,Closed Lost,360,91,True,False,False,False,False,True,False,False,True,False,False,False
2807,75gj7ljn,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,6,4,Closed Won,240,6,True,False,True,False,False,False,False,False,False,False,False,True
2808,5a8sf1qd,Qualified,0,1,0,0,0,0,True,0,0,0,1,1,False,False,False,False,True,False,False,False,True,6,4,Closed Won,768,31,True,False,False,False,False,True,False,False,False,True,False,False
2809,en9amjkq,Qualified,0,0,0,0,0,1,True,1,0,0,0,1,False,False,True,False,False,False,False,False,True,7,4,Closed Won,150,31,True,False,False,True,False,False,False,False,True,False,False,False
2810,kjkk5uti,Qualified,0,0,0,1,1,0,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,7,4,Closed Won,576,0,True,False,True,False,False,False,False,False,True,False,False,False
2811,ajxphlg1,Qualified,0,1,0,0,0,1,True,0,1,0,0,0,False,False,True,False,False,False,False,False,True,7,4,Closed Won,120,0,True,False,False,True,False,False,False,False,False,True,False,False
2812,k73xvzy4,Qualified,1,0,0,1,0,1,True,0,0,1,1,0,False,False,False,True,False,False,False,False,True,7,4,Closed Won,360,0,True,False,False,True,False,False,False,False,False,True,False,False
2813,idrgxxkn,Qualified,0,0,0,1,1,0,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,7,4,Closed Won,324,0,True,False,True,False,False,False,False,False,False,True,False,False
2814,e5dsflr7,Qualified,1,0,0,1,0,1,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,7,4,Closed Won,360,1,True,False,False,True,False,False,False,False,False,True,False,False
2815,brih53ct,Qualified,0,1,0,0,1,0,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,8,4,Closed Lost,360,15,True,False,False,True,False,False,False,False,False,True,False,False
